recipe_urls,recipe_name,serves,cooking_time,difficulty,ingredients
https://www.jamieoliver.com/recipes/fish-recipes/monkfish-with-spinach-feta/,Monkfish with spinach & feta,2                                                                                                            ,15 minutes                                                    ,"Super easy                                                    
","['1 teaspoon cumin seeds', '2 x 150 g monkfish fillets , from sustainable sources', '2 sprigs of fresh thyme', 'olive oil', '200 g spinach', '50 g feta cheese', '½ a lemon']"
https://www.jamieoliver.com/recipes/seafood-recipes/mussels-with-guinness/,Mussels with Guinness,2                                                                                                            ,15 minutes                                                    ,"Super easy                                                    
","['1 shallot', '2 cloves of garlic', '2 rashers of higher-welfare smoked bacon', '½ a bunch of fresh flat-leaf parsley', '½ a bunch of fresh thyme', '1 knob of unsalted butter', '1 fresh bay leaf', '1 kg mussels , cleaned and debearded, from sustainable sources', '250 ml Guinness', '50 ml double cream']"
https://www.jamieoliver.com/recipes/vegetables-recipes/pepper-noodle-salad/,Pepper & noodle salad,4                                                                                                            ,30 minutes                                                    ,"Super easy                                                    
","['200 g rice noodles', '1 red pepper', '1 yellow pepper', '2 cloves of garlic', '2 fresh red chillies', '1 x 198 g tin of sweetcorn', '1 bunch of spring onions', '1 handful of salted peanuts', '3 tablespoons olive oil', '2 limes']"
https://www.jamieoliver.com/recipes/pasta-recipes/pappardelle-with-peas-broad-beans-pecorino/,"Pappardelle with peas, broad beans & pecorino",4                                                                                                            ,15 minutes                                                    ,"Super easy                                                    
","['400 g pappardelle', '1 big handful of peas', '1 big handful of broad beans (outer skins removed)', '½ a bunch of fresh mint', 'extra virgin olive oil', '1 lemon', 'pecorino cheese']"
https://www.jamieoliver.com/recipes/pork-recipes/cumberland-sausage-casserole/,Cumberland sausage casserole,4                                                                                                            ,1 hour 25 minutes                                                    ,"Not too tricky                                                    
","['10 banana shallots', '2 cloves of garlic', '6 thick Cumberland sausages', 'olive oil', '5 sprigs of fresh rosemary', '1 large glass of red wine', '2 x 400 g tins of chopped tomatoes', '2 x 400 g tins of cannellini beans', '4 small dried chillies', '2 large handfuls of breadcrumbs']"
https://www.jamieoliver.com/recipes/vegetables-recipes/pistou-soup/,Pistou soup,4                                                                                                            ,40 minutes                                                    ,"Not too tricky                                                    
","['4 tablespoons olive oil', '1 onion', '3 cloves of garlic', '3 leeks', '3 potatoes', '3 carrots', '1 stick of celery', '3 courgettes', '2 sprigs of fresh flat-leaf parsley', '2 fresh bay leaves', '250 g baby green beans', '1 x 400 g tin of chopped tomatoes', '1 x 400 g tin of cannellini beans', '1 x 400 g tin of borlotti beans', '70 g small macaroni', 'PISTOU SAUCE', '5 cloves of garlic', '6 sprigs of fresh basil', '60 g Parmesan cheese', '3 tablespoons extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/garlic-mushroom-burgers/,Garlic mushroom burgers,2                                                                                                            ,25 minutes                                                    ,"Super easy                                                    
","['2 cloves of garlic', '2 sprigs of fresh flat-leaf parsley', '35 g butter , (at room temperature)', '2 large mushrooms', '2 burger buns or ciabatta', 'English mustard', '1 lemon', '1 handful of rocket']"
https://www.jamieoliver.com/recipes/seafood-recipes/fennel-crab-orange-salad/,"Fennel, crab & orange salad",2                                                                                                            ,15 minutes                                                    ,"Super easy                                                    
","['1 bulb of fennel', '2 oranges', '2 fresh sprigs of mint', '1 ripe avocado', '½ a fresh green chilli', '100 g white crabmeat, from sustainable sources', '2 tablespoons extra virgin olive oil']"
https://www.jamieoliver.com/recipes/game-recipes/spanish-rabbit-stew/,Spanish rabbit stew,6-8                                                                                                            ,2 hours to 2 hours 30 minutes                                                    ,"Not too tricky                                                    
","['olive oil', '2 small wild rabbits , jointed (if using farmed rabbits, you might only need 1 as they tend to be larger)', '3 cloves of garlic', '12 small red onions', '½ tablespoon sweet paprika', '2 sprigs of fresh rosemary', '750 ml albariño wine', '1 x 250 - 300 g jar of roasted red peppers']"
https://www.jamieoliver.com/recipes/beef-recipes/grilled-picanha-with-butternut-squash/,Grilled picanha with butternut squash,8                                                                                                            ,55 minutes to 1 hour 5 minutes                                                    ,"Super easy                                                    
","['1 butternut squash (about 1.2kg)', 'olive oil', '4 cloves of garlic', '1 bunch of fresh thyme', '1 teaspoon paprika', '1.5 kg picanha, cut into 2cm slices', '1 onion']"
https://www.jamieoliver.com/recipes/fish-recipes/japanese-grilled-salmon-seaweed-salad/,Japanese grilled salmon & seaweed salad,4                                                                                                            ,30 minutes                                                    ,"Not too tricky                                                    
","['500 g salmon fillet , scaled and pin-boned, from sustainable sources', '2 tablespoons low-salt soy sauce', '2 tablespoon acacia honey', '1 tablespoon togarashi seasoning', '1 lime', '1 tablespoons black sesame seeds', '20 g dried seaweed salad or wakame (see tip)', '4 spring onions', '1 cos lettuce', 'DRESSING', '2 limes', '1 orange', '3cm piece of ginger', '1 clove of garlic', '1 tablespoon low-salt soy sauce', '1 tablespoon sesame oil']"
